0.00000 -3.39794
0.30103 -3.34486
0.47712 -3.31876
0.60206 -3.28067
0.69897 -3.24565
0.77815 -3.24872
0.84510 -3.17783
0.90309 -3.14997
0.95424 -3.11464
1.00000 -3.08831
1.04139 -3.02687
1.07918 -3.01412
1.11394 -3.01233
1.14613 -3.03810
1.17609 -3.06148
1.20412 -3.03058
1.23045 -2.99482
1.25527 -2.99482
1.27875 -2.98297
1.30103 -2.97964
1.32222 -2.98297
1.34242 -2.96019
1.36173 -2.94769
1.38021 -2.94006
1.39794 -2.94006
1.41497 -2.94769
1.43136 -2.92665
1.44716 -2.92665
1.46240 -2.91364
1.47712 -2.94769
1.49136 -2.97143
1.50515 -2.94157
1.51851 -2.92959
1.53148 -2.88472
1.54407 -2.89008
1.55630 -2.83803
1.56820 -2.85886
1.57978 -2.84406
1.59106 -2.84164
1.60206 -2.83565
1.61278 -2.85511
1.62325 -2.82045
1.63347 -2.84164
1.64345 -2.83565
1.65321 -2.81816
1.66276 -2.81588
1.67210 -2.81135
1.68124 -2.81702
1.69020 -2.79371
1.69897 -2.76751
1.70757 -2.77057
1.71600 -2.74958
1.72428 -2.71220
1.73239 -2.70863
1.74036 -2.70597
1.74819 -2.72400
1.75587 -2.73236
1.76343 -2.72492
1.77085 -2.72125
1.77815 -2.71309
1.78533 -2.69984
1.79239 -2.69037
1.79934 -2.67531
1.80618 -2.67778
1.81291 -2.71942
1.81954 -2.69037
1.82607 -2.70774
1.83251 -2.72308
1.83885 -2.71670
1.84510 -2.70421
1.85126 -2.69293
1.85733 -2.70333
1.86332 -2.71579
1.86923 -2.69897
1.87506 -2.71309
1.88081 -2.74569
1.88649 -2.73424
1.89209 -2.74763
1.89763 -2.75154
1.90309 -2.75350
1.90849 -2.76145
1.91381 -2.78094
1.91908 -2.76955
1.92428 -2.74958
1.92942 -2.75845
1.93450 -2.74958
1.93952 -2.76246
1.94448 -2.77780
1.94939 -2.80911
1.95424 -2.81588
1.95904 -2.82391
1.96379 -2.84043
1.96848 -2.80688
1.97313 -2.79048
1.97772 -2.78728
1.98227 -2.78199
1.98677 -2.77780
1.99123 -2.78516
1.99564 -2.78941
2.00000 -2.79697
2.00432 -2.78728
2.00860 -2.77469
2.01284 -2.77989
2.01703 -2.78516
2.02119 -2.78835
2.02531 -2.79371
2.02938 -2.79156
2.03342 -2.80465
2.03743 -2.80244
2.04139 -2.81248
2.04532 -2.78410
2.04922 -2.78199
2.05308 -2.77263
2.05690 -2.76346
2.06070 -2.75056
2.06446 -2.74376
2.06819 -2.73330
2.07188 -2.74280
2.07555 -2.72033
2.07918 -2.74184
2.08279 -2.75449
2.08636 -2.75449
2.08991 -2.75350
2.09342 -2.74473
2.09691 -2.72677
2.10037 -2.74376
2.10380 -2.72584
2.10721 -2.73898
2.11059 -2.74088
2.11394 -2.74088
2.11727 -2.74280
2.12057 -2.78094
2.12385 -2.77160
2.12710 -2.74958
2.13033 -2.73707
2.13354 -2.73993
2.13672 -2.74861
2.13988 -2.74184
2.14301 -2.72033
2.14613 -2.72862
