0 1124 1256
1 1002 1266
2 933 1259
3 868 1254
4 823 1266
5 775 1260
6 740 1230
7 726 1219
8 702 1222
9 682 1193
10 666 1200
11 610 1230
12 566 1247
13 518 1229
14 510 1207
15 502 1247
16 472 1264
17 464 1252
18 462 1240
19 468 1258
20 450 1268
21 443 1272
22 413 1307
23 369 1239
24 371 1233
25 367 1291
26 354 1280
27 351 1274
28 352 1273
29 350 1264
30 356 1235
31 335 1239
32 335 1237
33 310 1247
34 296 1248
35 292 1250
36 270 1226
37 250 1206
38 227 1180
39 188 1221
40 183 1242
41 166 1228
42 181 1280
43 179 1238
44 171 1264
45 159 1233
46 165 1214
47 164 1199
48 166 1158
49 171 1151
50 177 1154
51 168 1157
52 169 1153
53 174 1139
54 157 1150
55 141 1104
56 126 1134
57 130 1125
58 126 1161
59 133 1213
60 143 1195
61 155 1201
62 153 1202
63 155 1220
64 141 1223
65 140 1204
66 156 1208
67 160 1233
68 153 1243
69 148 1267
70 146 1292
71 142 1269
72 139 1265
73 135 1220
74 122 1194
75 142 1139
76 135 1141
77 140 1172
78 140 1194
79 141 1180
80 149 1184
81 146 1191
82 164 1223
83 155 1213
84 153 1211
85 158 1204
86 148 1138
87 149 1162
88 160 1192
89 166 1221
90 149 1216
91 155 1256
92 151 1251
93 146 1219
94 141 1245
95 141 1277
96 143 1201
97 139 1235
98 128 1195
99 117 1162
100 110 1170
101 120 1180
102 93 1175
103 95 1211
104 105 1176
105 88 1182
106 99 1166
107 90 1164
108 92 1165
109 89 1194
110 80 1206
111 72 1179
112 80 1217
113 72 1238
114 65 1212
115 63 1267
116 60 1268
117 58 1262
118 59 1202
119 62 1207
120 68 1231
121 67 1204
122 62 1184
123 76 1174
124 69 1227
125 69 1204
126 67 1190
127 63 1171
128 57 1129
129 53 1140
130 52 1131
131 50 1120
132 47 1115
133 55 1113
134 53 1160
135 58 1144
136 56 1123
137 56 1141
138 60 1145
139 54 1176
140 53 1211
141 49 1213
142 49 1229
143 55 1199
144 67 1185
145 62 1219
146 60 1217
147 52 1193
148 59 1247
149 59 1274
150 68 1228
151 75 1176
152 73 1202
153 69 1220
154 84 1209
155 86 1221
156 87 1221
157 82 1233
158 76 1204
159 80 1205
160 80 1237
161 75 1259
162 71 1249
163 67 1240
164 66 1252
165 57 1231
166 50 1195
167 44 1183
168 46 1182
169 40 1194
170 34 1217
171 37 1213
172 40 1204
173 37 1226
174 34 1212
175 40 1223
176 35 1233
177 34 1220
178 38 1235
179 37 1207
180 34 1210
181 30 1234
182 32 1179
183 27 1197
184 23 1191
185 27 1174
186 27 1178
187 26 1213
188 26 1224
189 28 1236
190 28 1249
191 30 1218
192 19 1215
193 21 1223
194 27 1210
195 24 1217
196 32 1167
197 31 1184
198 34 1156
199 28 1139
200 28 1126
201 30 1166
202 36 1145
203 37 1195
204 31 1181
205 29 1194
206 28 1187
207 32 1172
208 28 1211
209 32 1163
210 33 1188
211 30 1208
212 24 1201
213 23 1197
214 24 1239
215 24 1276
216 21 1244
217 19 1219
218 16 1197
219 15 1162
220 15 1182
221 10 1161
222 12 1195
223 14 1168
224 23 1198
225 22 1188
226 25 1197
227 31 1222
228 34 1201
229 25 1206
230 20 1209
231 22 1192
232 16 1189
233 18 1182
234 20 1201
235 19 1181
236 13 1151
237 21 1160
238 24 1168
239 25 1140
240 22 1134
241 23 1153
242 19 1176
243 17 1194
244 10 1194
245 7 1223
246 3 1208
247 3 1196
248 3 1139
249 2 1142
250 0 1152
251 0 1163
252 0 1187
253 0 1177
254 0 1165
255 0 1145
256 0 1138
257 0 1144
258 0 1167
259 0 1167
260 0 1157
261 0 1161
262 0 1178
263 0 1176
264 0 1179
265 0 1139
266 0 1147
267 0 1122
268 0 1143
269 0 1206
270 0 1180
271 0 1213
272 0 1219
273 0 1178
274 0 1201
275 0 1187
276 0 1154
277 0 1195
278 0 1213
279 0 1198
280 0 1210
281 0 1232
282 0 1222
283 0 1237
284 0 1188
285 0 1175
286 0 1107
287 0 1101
288 0 1102
289 0 1116
290 0 1139
291 0 1115
292 0 1068
293 0 1123
294 0 1137
295 0 1119
296 0 1089
297 0 1128
298 0 1155
299 0 1144
300 0 1178
301 0 1183
302 0 1164
303 0 1174
304 0 1154
305 0 1205
306 0 1224
307 0 1179
308 0 1189
309 0 1173
310 0 1184
311 0 1174
312 0 1166
313 0 1118
314 0 1138
315 0 1141
316 0 1157
317 0 1116
318 0 1135
319 0 1148
320 0 1143
321 0 1163
322 0 1157
323 0 1166
324 0 1145
325 0 1132
326 0 1135
327 0 1158
328 0 1146
329 0 1157
330 0 1147
331 0 1206
332 0 1204
333 0 1189
334 0 1216
335 0 1183
336 0 1161
337 0 1153
338 0 1147
339 0 1158
340 0 1199
341 0 1207
342 0 1169
343 0 1183
344 0 1191
345 0 1236
346 0 1237
347 0 1240
348 0 1212
349 0 1224
350 0 1201
351 0 1195
352 0 1219
353 0 1178
354 0 1187
355 0 1204
356 0 1199
357 0 1224
358 0 1229
359 0 1202
360 0 1215
361 0 1211
362 0 1228
363 0 1263
364 0 1313
365 0 1338
366 0 1299
367 0 1276
368 0 1290
369 0 1256
370 0 1217
371 0 1187
372 0 1141
373 0 1200
374 0 1207
375 0 1212
376 0 1208
377 0 1203
378 0 1189
379 0 1144
380 0 1077
381 0 1069
382 0 1102
383 0 1108
384 0 1137
385 0 1147
386 0 1118
387 0 1169
388 0 1192
389 0 1132
390 0 1139
391 0 1114
392 0 1120
393 0 1145
394 0 1163
