1.000000000000000000e+00 1.000000000000000000e+00 6.832478712096833062e-05 6.834021820892879028e-05 -6.834021820892879028e-05
1.000000000000000000e+00 2.000000000000000000e+00 1.366804364178575806e-04 6.838622457364270085e-05 -1.367115861124257369e-04
1.000000000000000000e+00 3.000000000000000000e+00 2.050972362682537459e-04 6.846194524052477573e-05 -2.051446796629309295e-04
1.000000000000000000e+00 4.000000000000000000e+00 2.736043268989071320e-04 6.856594436564665475e-05 -2.736689267380841908e-04
1.000000000000000000e+00 5.000000000000000000e+00 3.422291249995470554e-04 6.869621003696601744e-05 -3.423120317015996227e-04
1.000000000000000000e+00 6.000000000000000000e+00 4.109967469728391669e-04 6.885015285743308435e-05 -4.110993984911275761e-04
1.000000000000000000e+00 7.000000000000000000e+00 4.799294307144132241e-04 6.902460457143075475e-05 -4.800535520907087410e-04
1.000000000000000000e+00 8.000000000000000000e+00 5.490459561157006764e-04 6.921581707056793649e-05 -5.491935585444423715e-04
1.000000000000000000e+00 9.000000000000000000e+00 6.183610648555490970e-04 6.941946218888881250e-05 -6.185344440416539347e-04
1.000000000000000000e+00 1.000000000000000000e+01 6.878848804934783014e-04 6.963063277051057248e-05 -6.880866140515523068e-04
1.000000000000000000e+00 1.100000000000000000e+01 7.576223303965702420e-04 6.984384556370107702e-05 -7.578552740057893991e-04
1.000000000000000000e+00 1.200000000000000000e+01 8.275725716208804554e-04 7.005304656329812722e-05 -8.278398536182212742e-04
1.000000000000000000e+00 1.300000000000000000e+01 8.977284235231664964e-04 7.025161948661913600e-05 -8.980334375889017584e-04
1.000000000000000000e+00 1.400000000000000000e+01 9.680758105941187274e-04 7.043239812469303607e-05 -9.684222061586313232e-04
1.000000000000000000e+00 1.500000000000000000e+01 1.038593219772552569e-03 7.058768335845569874e-05 -1.038984889753813336e-03
1.000000000000000000e+00 1.600000000000000000e+01 1.109251177311030125e-03 7.070926566571313250e-05 -1.109692242778995922e-03
1.000000000000000000e+00 1.700000000000000000e+01 1.180011751103978834e-03 7.078845396605660048e-05 -1.180506542463364379e-03
1.000000000000000000e+00 1.800000000000000000e+01 1.250828085243143326e-03 7.081611165399238818e-05 -1.251381119531325787e-03
1.000000000000000000e+00 1.900000000000000000e+01 1.321643974411963610e-03 7.078270065149681010e-05 -1.322259928326135689e-03
1.000000000000000000e+00 2.000000000000000000e+01 1.392393486546136946e-03 7.067833426602644197e-05 -1.393077164845249807e-03
1.000000000000000000e+00 2.100000000000000000e+01 1.463000642944016494e-03 7.049283956464102302e-05 -1.463756941918527635e-03
1.000000000000000000e+00 2.200000000000000000e+01 1.533379165675418992e-03 7.021582986541953769e-05 -1.534213031443239705e-03
1.000000000000000000e+00 2.300000000000000000e+01 1.603432302674855569e-03 6.983678780024646544e-05 -1.604348684146774187e-03
1.000000000000000000e+00 2.400000000000000000e+01 1.673052741275911923e-03 6.934515921545197394e-05 -1.674056537739325662e-03
1.000000000000000000e+00 2.500000000000000000e+01 1.742122621105759517e-03 6.873045794685049906e-05 -1.743218624502381386e-03
1.000000000000000000e+00 2.600000000000000000e+01 1.810513657169612921e-03 6.798238123293255230e-05 -1.811706489290730061e-03
1.000000000000000000e+00 2.700000000000000000e+01 1.878087383571624622e-03 6.709093521556558967e-05 -1.879381428562354288e-03
1.000000000000000000e+00 2.800000000000000000e+01 1.944695527600744100e-03 6.604656962488236228e-05 -1.946094860350223998e-03
1.000000000000000000e+00 2.900000000000000000e+01 2.010180522821389346e-03 6.484032035989598271e-05 -2.011688834015420719e-03
1.000000000000000000e+00 3.000000000000000000e+01 2.074376168320536066e-03 6.346395826730094440e-05 -2.075996687141783668e-03
1.000000000000000000e+00 3.100000000000000000e+01 2.137108439355991235e-03 6.191014199932623301e-05 -2.138843855028004209e-03
1.000000000000000000e+00 3.200000000000000000e+01 2.198196452319188532e-03 6.017257241176213363e-05 -2.200048835896270625e-03
1.000000000000000000e+00 3.300000000000000000e+01 2.257453584179515502e-03 5.824614556251069171e-05 -2.259424312175637231e-03
1.000000000000000000e+00 3.400000000000000000e+01 2.314688743444209915e-03 5.612710100871766590e-05 -2.316778425060419828e-03
1.000000000000000000e+00 3.500000000000000000e+01 2.369707786196950834e-03 5.381316179792986626e-05 -2.371916196037137433e-03
1.000000000000000000e+00 3.600000000000000000e+01 2.422315067040069648e-03 5.130366232790101351e-05 -2.424641085288410398e-03
1.000000000000000000e+00 3.700000000000000000e+01 2.472315110852752861e-03 4.859966013234231705e-05 -2.474756672912119954e-03
1.000000000000000000e+00 3.800000000000000000e+01 2.519514387304754282e-03 4.570402765613707299e-05 -2.522068444854345341e-03
1.000000000000000000e+00 3.900000000000000000e+01 2.563723166165027007e-03 4.262152023015025604e-05 -2.566385661480280727e-03
1.000000000000000000e+00 4.000000000000000000e+01 2.604757427765054794e-03 3.935881675477641284e-05 -2.607523282948824572e-03
1.000000000000000000e+00 4.100000000000000000e+01 2.642440799674579833e-03 3.592453005850891612e-05 -2.645303922174695437e-03
1.000000000000000000e+00 4.200000000000000000e+01 2.676606487882072626e-03 3.232918451117651470e-05 -2.679559793319765976e-03
1.000000000000000000e+00 4.300000000000000000e+01 2.707099168696932862e-03 2.858515923065277700e-05 -2.710134621610849059e-03
1.000000000000000000e+00 4.400000000000000000e+01 2.733776806343378180e-03 2.470659610725491062e-05 -2.736885478977018737e-03
1.000000000000000000e+00 4.500000000000000000e+01 2.756512360911442684e-03 2.070927285345797522e-05 -2.759684509654465861e-03
1.000000000000000000e+00 4.600000000000000000e+01 2.775195352050294131e-03 1.661044233151843727e-05 -2.778420510606130923e-03
1.000000000000000000e+00 4.700000000000000000e+01 2.789733245574479558e-03 1.242864047535643598e-05 -2.793000333391261556e-03
1.000000000000000000e+00 4.800000000000000000e+01 2.800052633001007003e-03 8.183466158473299071e-06 -2.803350076994110766e-03
1.000000000000000000e+00 4.900000000000000000e+01 2.806100177891426156e-03 3.895337318075451846e-06 -2.809416045028595779e-03
1.000000000000000000e+00 5.000000000000000000e+01 2.807843307637157906e-03 -4.147715201429248016e-07 -2.811165445573967064e-03
1.000000000000000000e+00 5.100000000000000000e+01 2.805270634851140307e-03 -4.725604504589092300e-06 -2.808586817515318097e-03
1.000000000000000000e+00 5.200000000000000000e+01 2.798392098627979722e-03 -9.015906229836853289e-06 -2.801690173471180472e-03
1.000000000000000000e+00 5.300000000000000000e+01 2.787238822391466600e-03 -1.326470350084636360e-05 -2.790506855965883132e-03
1.000000000000000000e+00 5.400000000000000000e+01 2.771862691626286995e-03 -1.745158057192531219e-05 -2.775089110204626355e-03
1.000000000000000000e+00 5.500000000000000000e+01 2.752335661247615976e-03 -2.155694158231368646e-05 -2.755509383384814950e-03
1.000000000000000000e+00 5.600000000000000000e+01 2.728748808461659622e-03 -2.556225437602048858e-05 -2.731859366685923055e-03
1.000000000000000000e+00 5.700000000000000000e+01 2.701211152495574998e-03 -2.945027056093204101e-05 -2.704248801699386806e-03
1.000000000000000000e+00 5.800000000000000000e+01 2.669848267339795540e-03 -3.320521749629237046e-05 -2.672804077898920799e-03
1.000000000000000000e+00 5.900000000000000000e+01 2.634800717502990258e-03 -3.681295885592694890e-05 -2.637666651659998415e-03
1.000000000000000000e+00 6.000000000000000000e+01 2.596222349627941642e-03 -4.026112144982652713e-05 -2.598991320212279150e-03
1.000000000000000000e+00 6.100000000000000000e+01 2.554278474603337203e-03 -4.353918705028800989e-05 -2.556944385697781669e-03
1.000000000000000000e+00 6.200000000000000000e+01 2.509143975527365622e-03 -4.663854901364129432e-05 -2.511701745208112530e-03
1.000000000000000000e+00 6.300000000000000000e+01 2.461001376576054615e-03 -4.955253447178043467e-05 -2.463446942330432647e-03
1.000000000000000000e+00 6.400000000000000000e+01 2.410038906583804753e-03 -5.227639375300716790e-05 -2.412369214429351157e-03
1.000000000000000000e+00 6.500000000000000000e+01 2.356448589070040279e-03 -5.480725945063462043e-05 -2.358661567749190720e-03
1.000000000000000000e+00 6.600000000000000000e+01 2.300424387682535512e-03 -5.714407817101465822e-05 -2.302518909581000289e-03
1.000000000000000000e+00 6.700000000000000000e+01 2.242160432728010962e-03 -5.928751844960257478e-05 -2.244136263358886656e-03
1.000000000000000000e+00 6.800000000000000000e+01 2.181849350783330362e-03 -6.123985862250950520e-05 -2.183707088794165606e-03
1.000000000000000000e+00 6.900000000000000000e+01 2.119680715482991952e-03 -6.300485858744481540e-05 -2.121421725183925567e-03
1.000000000000000000e+00 7.000000000000000000e+01 2.055839633608440731e-03 -6.458761939399384165e-05 -2.057465971993558632e-03
1.000000000000000000e+00 7.100000000000000000e+01 1.990505476695004269e-03 -6.599443448570868793e-05 -1.992019816845503385e-03
1.000000000000000000e+00 7.200000000000000000e+01 1.923850764637023356e-03 -6.723263619551084636e-05 -1.925256317264339339e-03
1.000000000000000000e+00 7.300000000000000000e+01 1.856040204303982576e-03 -6.831044079317900430e-05 -1.857340639024706273e-03
1.000000000000000000e+00 7.400000000000000000e+01 1.787229883050665347e-03 -6.923679502129150183e-05 -1.788429250793920587e-03
1.000000000000000000e+00 7.500000000000000000e+01 1.717566614261399572e-03 -7.002122665514926535e-05 -1.718669272003536591e-03
1.000000000000000000e+00 7.600000000000000000e+01 1.647187429740366816e-03 -7.067370120242744049e-05 -1.648197968550714140e-03
1.000000000000000000e+00 7.700000000000000000e+01 1.576219211856544691e-03 -7.120448643671822148e-05 -1.577142389029370477e-03
1.000000000000000000e+00 7.800000000000000000e+01 1.504778456866930373e-03 -7.162402605011134512e-05 -1.505619132715289637e-03
1.000000000000000000e+00 7.900000000000000000e+01 1.432971159756322001e-03 -7.194282332495386453e-05 -1.433734239458033140e-03
1.000000000000000000e+00 8.000000000000000000e+01 1.360892810217022644e-03 -7.217133537247284562e-05 -1.361583190935328072e-03
1.000000000000000000e+00 8.100000000000000000e+01 1.288628489011376310e-03 -7.231987817185136884e-05 -1.289251012365096299e-03
1.000000000000000000e+00 8.200000000000000000e+01 1.216253053873319907e-03 -7.239854237099674090e-05 -1.216812463704751955e-03
1.000000000000000000e+00 8.300000000000000000e+01 1.143831404269382828e-03 -7.241711958085332492e-05 -1.144332309552955609e-03
1.000000000000000000e+00 8.400000000000000000e+01 1.071418814711613257e-03 -7.238503870824646632e-05 -1.071865657361833341e-03
1.000000000000000000e+00 8.500000000000000000e+01 9.990613268528898954e-04 -7.231131172604252739e-05 -9.994583541252360231e-04
1.000000000000000000e+00 8.600000000000000000e+01 9.267961912595282020e-04 -7.220448817104083801e-05 -9.271474323910888814e-04
1.000000000000000000e+00 8.700000000000000000e+01 8.546523505108082194e-04 -7.207261758599315272e-05 -8.549615972167508814e-04
1.000000000000000000e+00 8.800000000000000000e+01 7.826509560875418966e-04 -7.192321907857981717e-05 -7.829217465130178591e-04
1.000000000000000000e+00 8.900000000000000000e+01 7.108059123536485851e-04 -7.176325715304524705e-05 -7.110415180764449554e-04
1.000000000000000000e+00 9.000000000000000000e+01 6.391244417814514025e-04 -7.159912297552694120e-05 -6.393278574666980954e-04
1.000000000000000000e+00 9.100000000000000000e+01 5.676076664025947027e-04 -7.143662025811995612e-05 -5.677816017252904210e-04
1.000000000000000000e+00 9.200000000000000000e+01 4.962512012652114902e-04 -7.128095498592826296e-05 -4.963980747376211481e-04
1.000000000000000000e+00 9.300000000000000000e+01 4.250457564307381767e-04 -7.113672826263077410e-05 -4.251676907983739108e-04
1.000000000000000000e+00 9.400000000000000000e+01 3.539777447399499420e-04 -7.100793161073196439e-05 -3.540765636406340467e-04
1.000000000000000000e+00 9.500000000000000000e+01 2.830298932092742479e-04 -7.089794413036199384e-05 -2.831071188236513833e-04
1.000000000000000000e+00 9.600000000000000000e+01 2.121818564792259543e-04 -7.080953099334980040e-05 -2.122387079371799165e-04
1.000000000000000000e+00 9.700000000000000000e+01 1.414108312225746472e-04 -7.074484282578935644e-05 -1.414482235676639934e-04
1.000000000000000000e+00 9.800000000000000000e+01 7.069217082764725501e-05 -7.070541561128732358e-05 -7.071071438036056383e-05
2.000000000000000000e+00 1.000000000000000000e+00 1.366804364178575806e-04 1.367115861124257369e-04 -6.838622457364272795e-05
2.000000000000000000e+00 2.000000000000000000e+00 2.734231722248514737e-04 1.368044614540021527e-04 -1.368044614540021527e-04
2.000000000000000000e+00 3.000000000000000000e+00 4.102893593258618589e-04 1.369573406256584540e-04 -2.052861494101773719e-04
2.000000000000000000e+00 4.000000000000000000e+00 5.473378534761683817e-04 1.371673520386686932e-04 -2.738615794363562358e-04
2.000000000000000000e+00 5.000000000000000000e+00 6.846240634031992454e-04 1.374304717530433853e-04 -3.425593191897463412e-04
2.000000000000000000e+00 6.000000000000000000e+00 8.221987969822551522e-04 1.377415203891091183e-04 -4.114056356279386251e-04
2.000000000000000000e+00 7.000000000000000000e+00 9.601071041814174820e-04 1.380941600533147954e-04 -4.804239155941992037e-04
2.000000000000000000e+00 8.000000000000000000e+00 1.098387117088884743e-03 1.384808919509451937e-04 -5.496340843987089584e-04
2.000000000000000000e+00 9.000000000000000000e+00 1.237068888083307869e-03 1.388930555071099353e-04 -6.190520228186413261e-04
2.000000000000000000e+00 1.000000000000000000e+01 1.376173228103104614e-03 1.393208299641354644e-04 -6.886889833899155228e-04
2.000000000000000000e+00 1.100000000000000000e+01 1.515710548011578798e-03 1.397532395666689674e-04 -7.585510073876452868e-04
2.000000000000000000e+00 1.200000000000000000e+01 1.655679707236442548e-03 1.401781635831123593e-04 -8.286383444889393584e-04
2.000000000000000000e+00 1.300000000000000000e+01 1.796066875177803517e-03 1.405823525404100490e-04 -8.989448777777522218e-04
2.000000000000000000e+00 1.400000000000000000e+01 1.936844412317262646e-03 1.409514521649115780e-04 -9.694575574822530267e-04
2.000000000000000000e+00 1.500000000000000000e+01 2.077969779507626673e-03 1.412700366203645990e-04 -1.040155847623879578e-03
2.000000000000000000e+00 1.600000000000000000e+01 2.219384485557991844e-03 1.415216527095510424e-04 -1.111011190594539139e-03
2.000000000000000000e+00 1.700000000000000000e+01 2.361013084926728758e-03 1.416888767523298651e-04 -1.181986495552005134e-03
2.000000000000000000e+00 1.800000000000000000e+01 2.502762239062651575e-03 1.417533858627713101e-04 -1.253035657417611234e-03
2.000000000000000000e+00 1.900000000000000000e+01 2.644519856652271378e-03 1.416960453139240201e-04 -1.324103114155295111e-03
2.000000000000000000e+00 2.000000000000000000e+01 2.786154329690499615e-03 1.414970135923919459e-04 -1.395123450882959724e-03
2.000000000000000000e+00 2.100000000000000000e+01 2.927513883837055270e-03 1.411358665979898976e-04 -1.466021060187878196e-03
2.000000000000000000e+00 2.200000000000000000e+01 3.068426062886479410e-03 1.405917422282465523e-04 -1.536709868754653971e-03
2.000000000000000000e+00 2.300000000000000000e+01 3.208697368293548374e-03 1.398435062960859572e-04 -1.607093141030118983e-03
2.000000000000000000e+00 2.400000000000000000e+01 3.348113075478651324e-03 1.388699403556071989e-04 -1.677063371103560113e-03
2.000000000000000000e+00 2.500000000000000000e+01 3.486437249004762772e-03 1.376499515514043991e-04 -1.746502274228784683e-03
2.000000000000000000e+00 2.600000000000000000e+01 3.623412978581460123e-03 1.361628040599729018e-04 -1.815280889410669958e-03
2.000000000000000000e+00 2.700000000000000000e+01 3.758762857124708576e-03 1.343883710594939371e-04 -1.883259804176450666e-03
2.000000000000000000e+00 2.800000000000000000e+01 3.892189720700447997e-03 1.323074054530664311e-04 -1.950289512005901667e-03
2.000000000000000000e+00 2.900000000000000000e+01 4.023377668030841438e-03 1.299018267915596700e-04 -2.016210911863556936e-03
2.000000000000000000e+00 3.000000000000000000e+01 4.151993374283567337e-03 1.271550210125834898e-04 -2.080855957825491175e-03
2.000000000000000000e+00 3.100000000000000000e+01 4.277687710056008417e-03 1.240521487544869565e-04 -2.144048464897938683e-03
2.000000000000000000e+00 3.200000000000000000e+01 4.400097671792541250e-03 1.205804571476330224e-04 -2.205605074773466304e-03
2.000000000000000000e+00 3.300000000000000000e+01 4.518848624351274462e-03 1.167295891641492028e-04 -2.265336382466591122e-03
2.000000000000000000e+00 3.400000000000000000e+01 4.633556850120839656e-03 1.124918838615002019e-04 -2.323048221538901240e-03
2.000000000000000000e+00 3.500000000000000000e+01 4.743832392074274866e-03 1.078626602279905700e-04 -2.378543102009496660e-03
2.000000000000000000e+00 3.600000000000000000e+01 4.849282170576820795e-03 1.028404768749825206e-04 -2.431621791120174708e-03
2.000000000000000000e+00 3.700000000000000000e+01 4.949513345824239907e-03 9.742735956593494284e-05 -2.482085022980765054e-03
2.000000000000000000e+00 3.800000000000000000e+01 5.044136889708690681e-03 9.162898856816077339e-05 -2.529735318877586632e-03
2.000000000000000000e+00 3.900000000000000000e+01 5.132771322960561454e-03 8.545483809447923171e-05 -2.574378895827915750e-03
