5.000000000000000104e-04 -1.142114117069265911e+00
1.000000000000000021e-03 1.093262407160837224e+00
1.500000000000000031e-03 1.054752121483140570e+00
2.000000000000000042e-03 -1.019082745985967708e+00
2.500000000000000052e-03 -9.108556879983705779e-01
3.000000000000000062e-03 7.071126899899281559e-01
3.500000000000000073e-03 7.071067815170718474e-01
4.000000000000000083e-03 7.071067811865643371e-01
4.500000000000000527e-03 7.071067811865495711e-01
5.000000000000000971e-03 -7.071067811865640040e-01
