5.000000000000000104e-04 4.720014765803250967e-01
1.000000000000000021e-03 3.306844441904213117e-01
1.500000000000000031e-03 2.466821733174748843e-01
2.000000000000000042e-03 1.932984969171200884e-01
2.500000000000000052e-03 8.607346165150620010e-02
3.000000000000000062e-03 1.938750033292357955e-06
3.500000000000000073e-03 1.056138509980542040e-10
4.000000000000000083e-03 5.440092820663267048e-15
4.500000000000000527e-03 1.110223024625156540e-16
5.000000000000000971e-03 0.000000000000000000e+00
