0.0000 24.4000 26.2000
1.0000 24.8000 26.2000
2.0000 25.2000 26.4000
3.0000 25.2000 26.8000
4.0000 25.4000 27.2000
5.0000 25.8000 27.2000
6.0000 26.2000 27.4000
7.0000 26.2000 27.8000
8.0000 26.4000 28.2000
9.0000 26.8000 28.2000
10.0000 27.2000 28.4000
11.0000 27.2000 28.8000
12.0000 27.4000 29.2000
13.0000 27.8000 29.2000
14.0000 28.2000 29.4000
15.0000 28.2000 29.8000
16.0000 28.4000 30.2000
17.0000 28.8000 30.2000
18.0000 29.2000 30.4000
19.0000 29.2000 30.8000
20.0000 29.4000 31.2000
21.0000 29.8000 31.2000
22.0000 30.2000 31.4000
23.0000 30.2000 31.8000
24.0000 30.4000 32.2000
25.0000 30.8000 32.2000
26.0000 31.2000 32.4000
27.0000 31.2000 32.8000
28.0000 31.4000 33.2000
29.0000 31.8000 33.2000
30.0000 32.2000 33.4000
31.0000 32.2000 33.8000
32.0000 32.4000 34.2000
33.0000 32.8000 34.2000
34.0000 33.2000 34.4000
35.0000 33.2000 34.8000
36.0000 33.4000 35.2000
37.0000 33.8000 35.2000
38.0000 34.2000 35.4000
39.0000 34.2000 35.8000
40.0000 34.4000 36.2000
41.0000 34.8000 36.2000
42.0000 35.2000 36.4000
43.0000 35.2000 36.8000
44.0000 35.4000 37.2000
45.0000 35.8000 37.2000
46.0000 36.2000 37.4000
47.0000 36.2000 37.8000
48.0000 36.4000 38.2000
49.0000 36.8000 38.2000
50.0000 37.2000 38.4000
51.0000 37.2000 38.8000
52.0000 37.4000 39.2000
53.0000 37.8000 39.2000
54.0000 38.2000 39.4000
55.0000 38.2000 39.8000
56.0000 38.4000 40.2000
57.0000 38.8000 40.2000
58.0000 39.2000 40.4000
59.0000 39.2000 40.8000
60.0000 39.4000 41.2000
61.0000 39.8000 41.2000
62.0000 40.2000 41.4000
63.0000 40.2000 41.8000
64.0000 40.4000 42.2000
65.0000 40.8000 42.2000
66.0000 41.2000 42.4000
67.0000 41.2000 42.8000
