0.504188 0.507342 0.506685 0.502524 0.496298 0.489881 0.484761 0.481502 0.479739 0.478648 0.477575 0.476436 0.475732 0.476228 0.478499 0.482602 0.488008 0.493786 0.498904 0.502498 0.504042 0.503395 0.500784 0.496743 0.492046 0.487627 0.484481 0.483478 0.485115 0.489259 0.495026 0.500925 0.505275 0.506778 0.505026 0.500754 0.495670 0.491831 0.490743 0.492619 0.496233 0.499523 0.500594 0.498632 0.494324 0.489614 0.486847 0.487630 0.491992 0.498332
0.507198 0.509319 0.507396 0.502041 0.494975 0.488262 0.483461 0.481071 0.480553 0.480854 0.481056 0.480801 0.480337 0.480251 0.481104 0.483157 0.486272 0.489998 0.493714 0.496780 0.498652 0.498971 0.497644 0.494900 0.491313 0.487745 0.485204 0.484608 0.486481 0.490693 0.496355 0.501995 0.505969 0.507008 0.504702 0.499740 0.493777 0.488866 0.486604 0.487389 0.490230 0.493264 0.494719 0.493796 0.491089 0.488326 0.487532 0.489948 0.495302 0.501854
0.510011 0.511954 0.509795 0.504263 0.497169 0.490638 0.486255 0.484527 0.484911 0.486313 0.487702 0.488505 0.488664 0.488461 0.488284 0.488456 0.489176 0.490504 0.492340 0.494392 0.496186 0.497169 0.496903 0.495262 0.492567 0.489562 0.487252 0.486596 0.488167 0.491881 0.496920 0.501923 0.505387 0.506163 0.503884 0.499183 0.493567 0.488906 0.486666 0.487230 0.489711 0.492422 0.493754 0.493010 0.490795 0.488765 0.488798 0.491968 0.497860 0.504670
0.512185 0.514711 0.513245 0.508448 0.502054 0.496134 0.492275 0.491068 0.492101 0.494390 0.496896 0.498865 0.499908 0.499932 0.499056 0.497589 0.496016 0.494912 0.494742 0.495623 0.497192 0.498710 0.499370 0.498656 0.496600 0.493810 0.491280 0.490030 0.490720 0.493376 0.497334 0.501433 0.504388 0.505225 0.503635 0.500148 0.496010 0.492747 0.491507 0.492504 0.494868 0.497067 0.497696 0.496223 0.493358 0.490807 0.490479 0.493470 0.499385 0.506423
0.512977 0.516607 0.516474 0.513030 0.507818 0.502787 0.499530 0.498776 0.500336 0.503409 0.506994 0.510168 0.512203 0.512617 0.511250 0.508375 0.504742 0.501419 0.499431 0.499302 0.500780 0.502928 0.504547 0.504712 0.503153 0.500333 0.497236 0.494961 0.494299 0.495450 0.497978 0.500993 0.503484 0.504668 0.504273 0.502660 0.500719 0.499519 0.499796 0.501523 0.503817 0.505299 0.504773 0.501897 0.497521 0.493480 0.491840 0.493876 0.499347 0.506527
0.511771 0.516700 0.518137 0.516251 0.512345 0.508240 0.505557 0.505205 0.507242 0.511061 0.515686 0.520018 0.523002 0.523803 0.522024 0.517928 0.512521 0.507339 0.503922 0.503166 0.504895 0.507949 0.510732 0.511907 0.510901 0.508025 0.504243 0.500737 0.498455 0.497819 0.498679 0.500469 0.502480 0.504118 0.505106 0.505578 0.506009 0.506977 0.508806 0.511248 0.513418 0.514089 0.512259 0.507738 0.501497 0.495508 0.492047 0.492663 0.497370 0.504567
0.508494 0.514571 0.517398 0.516847 0.514002 0.510594 0.508308 0.508247 0.510699 0.515204 0.520772 0.526112 0.529875 0.530937 0.528729 0.523548 0.516655 0.510012 0.505619 0.504685 0.507075 0.511393 0.515651 0.518117 0.517922 0.515208 0.510897 0.506227 0.502292 0.499756 0.498791 0.499196 0.500580 0.502534 0.504747 0.507089 0.509612 0.512439 0.515543 0.518526 0.520544 0.520519 0.517595 0.511673 0.503772 0.495951 0.490678 0.489793 0.493604 0.500676
0.503820 0.510608 0.514301 0.514533 0.512229 0.509088 0.506895 0.506931 0.509661 0.514703 0.521004 0.527084 0.531349 0.532462 0.529757 0.523596 0.515479 0.507739 0.502764 0.502022 0.505395 0.511269 0.517300 0.521397 0.522403 0.520275 0.515833 0.510309 0.504901 0.500498 0.497606 0.496419 0.496895 0.498819 0.501845 0.505583 0.509687 0.513890 0.517906 0.521265 0.523209 0.522802 0.519288 0.512589 0.503687 0.494639 0.488023 0.485913 0.488889 0.495696
0.499055 0.505954 0.509811 0.510117 0.507729 0.504372 0.501934 0.501835 0.504630 0.509945 0.516630 0.523050 0.527442 0.528349 0.525071 0.518043 0.508955 0.500423 0.495134 0.494762 0.499217 0.506727 0.514676 0.520675 0.523298 0.522274 0.518254 0.512369 0.505839 0.499724 0.494862 0.491863 0.491082 0.492539 0.495887 0.500500 0.505680 0.510828 0.515473 0.519135 0.521174 0.520795 0.517317 0.510628 0.501607 0.492214 0.485022 0.482222 0.484587 0.491021
0.495716 0.502137 0.505475 0.505209 0.502213 0.498275 0.495362 0.494943 0.497567 0.502799 0.509395 0.515638 0.519714 0.520151 0.516266 0.508549 0.498791 0.489749 0.484284 0.484222 0.489547 0.498448 0.508177 0.516143 0.520679 0.521252 0.518246 0.512584 0.505398 0.497847 0.491070 0.486115 0.483788 0.484411 0.487687 0.492801 0.498728 0.504574 0.509710 0.513675 0.515965 0.515940 0.512998 0.506989 0.498661 0.489806 0.482873 0.480029 0.482112 0.488138
0.494958 0.500483 0.502828 0.501581 0.497719 0.493097 0.489691 0.488907 0.491177 0.495950 0.501931 0.507435 0.510746 0.510500 0.506083 0.497994 0.487983 0.478763 0.473196 0.473185 0.478856 0.488538 0.499545 0.509228 0.515732 0.518226 0.516740 0.511873 0.504555 0.495960 0.487479 0.480607 0.476642 0.476277 0.479327 0.484819 0.491415 0.497912 0.503511 0.507759 0.510298 0.510671 0.508402 0.503359 0.496184 0.488483 0.482489 0.480199 0.482376 0.488060
0.497102 0.501575 0.502749 0.500431 0.495753 0.490623 0.486942 0.485920 0.487766 0.491782 0.496687 0.500968 0.503170 0.502164 0.497454 0.489485 0.479804 0.470855 0.465293 0.465003 0.470312 0.479885 0.491337 0.502145 0.510351 0.514818 0.515156 0.511539 0.504601 0.495443 0.485652 0.477144 0.471730 0.470509 0.473452 0.479445 0.486827 0.494050 0.500097 0.504488 0.507002 0.507413 0.505463 0.501142 0.495079 0.488723 0.484045 0.482752 0.485384 0.490905
0.501507 0.505015 0.505101 0.501863 0.496629 0.491339 0.487730 0.486713 0.488194 0.491316 0.494879 0.497667 0.498629 0.496983 0.492387 0.485175 0.476537 0.468431 0.463102 0.462296 0.466574 0.475094 0.486000 0.497097 0.506447 0.512640 0.514838 0.512735 0.506600 0.497389 0.486819 0.477172 0.470733 0.469010 0.472132 0.478859 0.487188 0.495193 0.501585 0.505806 0.507764 0.507507 0.505103 0.500807 0.495366 0.490148 0.486858 0.486820 0.490225 0.495848
0.506855 0.509618 0.508819 0.504892 0.499386 0.494259 0.491038 0.490278 0.491543 0.493823 0.496043 0.497363 0.497219 0.495246 0.491276 0.485485 0.478595 0.471932 0.467174 0.465827 0.468658 0.475402 0.484882 0.495410 0.505201 0.512657 0.516515 0.515984 0.510936 0.502133 0.491343 0.481123 0.474158 0.472310 0.475858 0.483442 0.492734 0.501423 0.507917 0.511542 0.512310 0.510568 0.506798 0.501656 0.496147 0.491658 0.489644 0.490996 0.495444 0.501469
0.511684 0.513923 0.512415 0.507946 0.502307 0.497486 0.494803 0.494460 0.495688 0.497337 0.498470 0.498629 0.497747 0.495878 0.493020 0.489170 0.484541 0.479775 0.475930 0.474203 0.475513 0.480152 0.487673 0.496991 0.506598 0.514810 0.520013 0.520968 0.517156 0.509106 0.498556 0.488230 0.481097 0.479299 0.483256 0.491525 0.501520 0.510584 0.516833 0.519449 0.518511 0.514658 0.508822 0.502149 0.496009 0.491895 0.491046 0.493882 0.499601 0.506306
0.514923 0.516768 0.514610 0.509586 0.503747 0.499142 0.496941 0.497047 0.498404 0.499735 0.500216 0.499716 0.498593 0.497262 0.495851 0.494171 0.491963 0.489239 0.486481 0.484578 0.484541 0.487136 0.492586 0.500419 0.509471 0.518066 0.524335 0.526657 0.524144 0.517067 0.507052 0.496866 0.489642 0.487734 0.491712 0.500145 0.510294 0.519255 0.524891 0.526228 0.523369 0.517194 0.509064 0.500628 0.493671 0.489840 0.490174 0.494611 0.501783 0.509370
0.516205 0.517676 0.514815 0.509091 0.502823 0.498176 0.496245 0.496725 0.498341 0.499705 0.500051 0.499473 0.498626 0.498170 0.498305 0.498672 0.498627 0.497692 0.495901 0.493894 0.492741 0.493573 0.497165 0.503582 0.512012 0.520846 0.528042 0.531668 0.530502 0.524531 0.515192 0.505174 0.497666 0.495181 0.498489 0.506297 0.515873 0.524188 0.528917 0.528930 0.524306 0.516089 0.505991 0.496109 0.488612 0.485286 0.486976 0.493144 0.501867 0.510417
0.515913 0.516948 0.513286 0.506686 0.499723 0.494716 0.492774 0.493492 0.495453 0.497176 0.497896 0.497797 0.497670 0.498276 0.499813 0.501783 0.503283 0.503520 0.502253 0.499981 0.497826 0.497189 0.499257 0.504523 0.512470 0.521583 0.529706 0.534657 0.534909 0.530149 0.521551 0.511625 0.503516 0.499864 0.501704 0.508030 0.516293 0.523481 0.527161 0.526058 0.520176 0.510633 0.499372 0.488819 0.481423 0.479045 0.482320 0.490274 0.500505 0.509950
0.514960 0.515487 0.510973 0.503399 0.495556 0.489926 0.487706 0.488492 0.490819 0.493140 0.494638 0.495465 0.496375 0.498083 0.500709 0.503646 0.505864 0.506441 0.505039 0.502124 0.498895 0.496947 0.497755 0.502113 0.509738 0.519202 0.528278 0.534593 0.536345 0.532908 0.525138 0.515277 0.506341 0.501062 0.500794 0.504953 0.511344 0.517123 0.519829 0.518063 0.511709 0.501851 0.490521 0.480305 0.473778 0.472788 0.477756 0.487362 0.498860 0.508970
0.514451 0.514447 0.509144 0.500653 0.491898 0.485500 0.482781 0.483436 0.486044 0.489043 0.491542 0.493556 0.495669 0.498414 0.501769 0.505041 0.507181 0.507291 0.505077 0.501071 0.496567 0.493295 0.492909 0.496407 0.503678 0.513391 0.523306 0.530917 0.534192 0.532192 0.525417 0.515770 0.506059 0.499057 0.496448 0.498162 0.502493 0.506895 0.508970 0.507208 0.501324 0.492260 0.481973 0.473023 0.467962 0.468546 0.475029 0.485880 0.498192 0.508616
0.515319 0.514849 0.508953 0.499757 0.490212 0.483014 0.479622 0.479897 0.482559 0.486103 0.489575 0.492807 0.496125 0.499797 0.503604 0.506783 0.508327 0.507451 0.503995 0.498604 0.492654 0.487951 0.486237 0.488634 0.495187 0.504711 0.515046 0.523648 0.528317 0.527821 0.522282 0.513211 0.503136 0.494799 0.490174 0.489719 0.492294 0.495741 0.497788 0.496825 0.492343 0.485031 0.476621 0.469496 0.466073 0.468005 0.475471 0.486913 0.499446 0.509789
0.518058 0.517278 0.511076 0.501481 0.491359 0.483404 0.479188 0.478783 0.481131 0.484865 0.489015 0.493248 0.497611 0.502079 0.506222 0.509202 0.510073 0.508187 0.503525 0.496826 0.489498 0.483328 0.480058 0.480882 0.486024 0.494547 0.504517 0.513494 0.519204 0.520162 0.516105 0.508117 0.498379 0.489519 0.483714 0.481899 0.483488 0.486736 0.489521 0.490124 0.487762 0.482783 0.476591 0.471312 0.469199 0.471858 0.479531 0.490805 0.502970 0.512898
