0.500372 0.500254 0.500109 0.500007 0.499988 0.500046 0.500132 0.500177 0.500127 0.499974 0.499763 0.499581 0.499522 0.499657 0.499996 0.500485 0.501015 0.501452 0.501677 0.501620 0.501285 0.500753 0.500160 0.499665 0.499399 0.499428 0.499731 0.500214 0.500736 0.501166 0.501413 0.501458 0.501345 0.501160 0.500991 0.500900 0.500896 0.500940 0.500968 0.500914 0.500746 0.500479 0.500175 0.499914 0.499772 0.499782 0.499923 0.500127 0.500309 0.500399
0.500960 0.500868 0.500661 0.500431 0.500255 0.500161 0.500123 0.500086 0.499993 0.499827 0.499622 0.499458 0.499427 0.499603 0.500002 0.500572 0.501201 0.501745 0.502068 0.502079 0.501765 0.501192 0.500498 0.499853 0.499408 0.499253 0.499392 0.499742 0.500171 0.500542 0.500761 0.500801 0.500706 0.500561 0.500459 0.500456 0.500554 0.500698 0.500800 0.500778 0.500591 0.500262 0.499875 0.499551 0.499399 0.499479 0.499770 0.500183 0.500589 0.500869
0.501543 0.501525 0.501304 0.500988 0.500680 0.500439 0.500267 0.500123 0.499960 0.499756 0.499537 0.499372 0.499349 0.499537 0.499957 0.500563 0.501249 0.501872 0.502291 0.502400 0.502166 0.501634 0.500925 0.500200 0.499617 0.499282 0.499223 0.499382 0.499648 0.499895 0.500034 0.500037 0.499943 0.499836 0.499800 0.499886 0.500084 0.500323 0.500497 0.500509 0.500312 0.499934 0.499482 0.499107 0.498954 0.499104 0.499543 0.500164 0.500802 0.501297
0.502099 0.502179 0.501984 0.501625 0.501222 0.500857 0.500557 0.500300 0.500050 0.499786 0.499529 0.499339 0.499291 0.499451 0.499838 0.500417 0.501096 0.501749 0.502239 0.502460 0.502359 0.501954 0.501331 0.500626 0.499982 0.499512 0.499264 0.499215 0.499283 0.499371 0.499402 0.499352 0.499255 0.499184 0.499213 0.499381 0.499666 0.499985 0.500221 0.500265 0.500064 0.499654 0.499155 0.498743 0.498589 0.498796 0.499356 0.500153 0.500996 0.501690
0.502571 0.502746 0.502596 0.502231 0.501775 0.501327 0.500927 0.500574 0.500240 0.499911 0.499605 0.499369 0.499268 0.499356 0.499653 0.500134 0.500730 0.501343 0.501860 0.502182 0.502245 0.502035 0.501595 0.501016 0.500412 0.499887 0.499505 0.499275 0.499159 0.499094 0.499023 0.498930 0.498839 0.498808 0.498895 0.499129 0.499476 0.499850 0.500125 0.500191 0.499991 0.499563 0.499034 0.498595 0.498434 0.498668 0.499300 0.500209 0.501192 0.502033
0.502872 0.503106 0.503000 0.502654 0.502192 0.501712 0.501265 0.500857 0.500471 0.500097 0.499749 0.499466 0.499298 0.499284 0.499444 0.499763 0.500202 0.500700 0.501181 0.501569 0.501796 0.501819 0.501632 0.501271 0.500805 0.500318 0.499883 0.499541 0.499295 0.499122 0.498990 0.498884 0.498820 0.498837 0.498976 0.499251 0.499627 0.500017 0.500302 0.500372 0.500171 0.499734 0.499190 0.498729 0.498547 0.498769 0.499405 0.500338 0.501367 0.502268
0.502901 0.503138 0.503055 0.502744 0.502318 0.501868 0.501442 0.501044 0.500661 0.500286 0.499929 0.499619 0.499391 0.499270 0.499269 0.499387 0.499613 0.499930 0.500311 0.500711 0.501071 0.501326 0.501419 0.501329 0.501072 0.500705 0.500301 0.499930 0.499632 0.499420 0.499285 0.499215 0.499209 0.499285 0.499466 0.499756 0.500124 0.500491 0.500751 0.500803 0.500593 0.500152 0.499600 0.499120 0.498899 0.499066 0.499633 0.500496 0.501461 0.502318
0.502582 0.502758 0.502667 0.502396 0.502044 0.501687 0.501355 0.501043 0.500735 0.500418 0.500101 0.499802 0.499542 0.499333 0.499179 0.499089 0.499080 0.499179 0.499408 0.499765 0.500206 0.500650 0.501002 0.501183 0.501160 0.500959 0.500649 0.500320 0.500045 0.499867 0.499792 0.499805 0.499888 0.500035 0.500251 0.500535 0.500862 0.501172 0.501376 0.501388 0.501159 0.500716 0.500162 0.499664 0.499392 0.499466 0.499901 0.500605 0.501404 0.502111
0.501904 0.501958 0.501827 0.501595 0.501347 0.501133 0.500963 0.500810 0.500645 0.500449 0.500223 0.499980 0.499728 0.499467 0.499196 0.498926 0.498698 0.498579 0.498635 0.498905 0.499365 0.499931 0.500476 0.500878 0.501062 0.501025 0.500831 0.500585 0.500385 0.500294 0.500327 0.500460 0.500655 0.500884 0.501132 0.501397 0.501663 0.501892 0.502019 0.501975 0.501721 0.501276 0.500728 0.500218 0.499893 0.499855 0.500116 0.500596 0.501151 0.501623
0.500941 0.500832 0.500635 0.500436 0.500305 0.500269 0.500306 0.500364 0.500394 0.500365 0.500271 0.500119 0.499912 0.499642 0.499302 0.498907 0.498513 0.498212 0.498108 0.498270 0.498698 0.499308 0.499956 0.500492 0.500811 0.500891 0.500795 0.500634 0.500525 0.500544 0.500706 0.500976 0.501293 0.501606 0.501886 0.502127 0.502326 0.502464 0.502504 0.502399 0.502120 0.501681 0.501154 0.500650 0.500285 0.500138 0.500215 0.500445 0.500713 0.500901
