0.00000 2489.35787 5125.22367
0.50000 -301.41104 67590.22982
1.00000 2412.67894 77154.22207
1.50000 2436.60123 37775.38495
2.00000 -1405.25153 1284514.37640
2.50000 2315.28016 54123.66997
3.00000 -2119.78732 25097.18176
3.50000 -15.95092 77036.61109
4.00000 -6.24131 9154.45302
4.50000 -3.05112 3146.51886
5.00000 -1.19427 1217.84569
5.50000 0.16360 467.88326
6.00000 -0.06953 170.53913
6.50000 0.23722 73.97236
7.00000 -0.00818 23.03470
7.50000 0.15951 8.11362
8.00000 0.12270 3.19149
8.50000 -0.01227 1.38226
9.00000 -0.04090 0.39097
9.50000 0.01636 0.16333
10.00000 -0.02045 0.07320
