0.200000 0.000000 0.000000
0.210000 0.000000 0.000000
0.220000 0.000000 0.000000
0.230000 0.000000 0.000000
0.240000 0.000000 0.000000
0.250000 0.000000 0.000000
0.260000 0.000000 0.000000
0.270000 0.000000 0.000000
0.280000 0.002690 0.000244
0.290000 0.000000 0.000000
0.300000 0.046013 0.002591
0.310000 0.213814 0.010090
0.320000 0.800969 0.011492
0.330000 0.732742 0.010763
0.340000 0.732484 0.011198
0.350000 0.618804 0.008912
0.360000 0.571837 0.008173
0.370000 0.600632 0.008761
0.380000 0.578637 0.008569
0.390000 0.585872 0.008241
0.400000 0.536320 0.007648
0.410000 0.516718 0.007426
0.420000 0.518888 0.007450
0.430000 0.497525 0.007126
0.440000 0.506774 0.007334
0.450000 0.510290 0.007394
0.460000 0.484948 0.007122
0.470000 0.483734 0.006929
0.480000 0.467184 0.006771
0.490000 0.483622 0.006958
0.500000 0.466222 0.006620
