1.000000000000000000e+00 1.100000000000000089e+00 1.199999999999999956e+00 1.300000000000000044e+00 1.399999999999999911e+00 1.500000000000000000e+00 1.600000000000000089e+00 1.700000000000000178e+00 1.800000000000000044e+00 1.899999999999999911e+00 2.000000000000000000e+00 2.100000000000000089e+00 2.200000000000000178e+00 2.299999999999999822e+00 2.400000000000000355e+00 2.500000000000000000e+00 2.600000000000000089e+00 2.700000000000000178e+00 2.799999999999999822e+00 2.900000000000000355e+00 3.000000000000000000e+00
-4.992472727272726843e+03 -4.985183838383838520e+03 -4.971935353535353897e+03 -4.950250505050505126e+03 -4.920008080808081104e+03 -4.878238383838383925e+03 -4.819503030303030755e+03 -4.744076767676767304e+03 -4.644606060606060964e+03 -4.524775757575757780e+03 -4.364945454545454595e+03 -4.154581818181818562e+03 -3.875002020202020049e+03 -3.395878787878787989e+03 -3.015898989898989839e+03 -2.764892929292929239e+03 -2.570820202020202032e+03 -2.411668686868687018e+03 -2.266884848484848590e+03 -2.150004040404040552e+03 -2.046303030303030255e+03
