1.0000000 -4744.5500510 0.0885600 0.0056110
1.1000000 -4723.4418600 0.0975000 0.0044220
1.2000000 -4693.1486350 0.1289760 0.0059860
1.3000000 -4661.9453990 0.1549910 0.0071380
1.4000000 -4621.9453990 0.2038990 0.0091730
1.5000000 -4570.4105160 0.2297670 0.0098030
1.6000000 -4498.6450960 0.2923140 0.0129200
1.7000000 -4417.8725990 0.3909850 0.0169250
1.8000000 -4297.9049540 0.5530200 0.0256830
1.9000000 -4174.7623860 0.5306610 0.0221010
2.0000000 -4001.1365020 0.8334190 0.0397800
2.1000000 -3783.3003030 1.0027530 0.0429400
2.2000000 -3531.5834180 1.0289130 0.0478280
2.3000000 -3236.1496460 1.2789080 0.0570660
2.4000000 -2958.6289180 1.0870970 0.0506860
2.5000000 -2740.6754300 0.8549670 0.0385210
2.6000000 -2553.5652170 0.6813500 0.0317880
2.7000000 -2394.0586450 0.5913020 0.0267310
2.8000000 -2261.8645100 0.5239530 0.0228440
2.9000000 -2144.8372090 0.4443800 0.0201760
3.0000000 -2033.2497470 0.3776360 0.0179200
