1.000000000000000000e+00 1.105263157894736725e+00 1.210526315789473673e+00 1.315789473684210620e+00 1.421052631578947345e+00 1.526315789473684070e+00 1.631578947368421018e+00 1.736842105263157965e+00 1.842105263157894690e+00 1.947368421052631415e+00 2.052631578947368141e+00 2.157894736842105310e+00 2.263157894736842035e+00 2.368421052631578760e+00 2.473684210526315930e+00 2.578947368421052655e+00 2.684210526315789380e+00 2.789473684210526105e+00 2.894736842105262831e+00 3.000000000000000000e+00
1.868207804417010731e+00 8.125655906367047765e-02 1.019266325677719298e-01 1.362400621074685847e-01 1.928827743040068821e-01 2.409686381644274566e-01 3.361939317108953440e-01 3.667413481060178837e-01 5.109628075192740315e-01 6.745649415051291342e-01 9.651569880164959647e-01 9.943412030280911473e-01 1.185838250240686342e+00 1.047325708530951749e+00 9.009690340350937632e-01 7.805546975481164607e-01 5.945293440352292791e-01 5.271715485567648463e-01 4.505236117506262183e-01 4.018262664787561889e-01
