1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e+01 9.045828369886803430e-06 -9.058104671765059048e-06 -9.058104671765059048e-06 6.655757155655640334e-09
1.000000000000000000e+00 2.000000000000000000e+00 2.500000000000000000e+01 1.811620934353011810e-05 -1.814183944255217000e-05 -9.094564042239855096e-06 1.329113104275023768e-08
1.000000000000000000e+00 3.000000000000000000e+00 2.500000000000000000e+01 2.723495645436651362e-05 -2.727502827219070250e-05 -9.153016807939304432e-06 1.988451416486983431e-08
1.000000000000000000e+00 4.000000000000000000e+00 2.500000000000000000e+01 3.642224295940872696e-05 -3.648000348839014896e-05 -9.230495927331681285e-06 2.641623848079888278e-08
1.000000000000000000e+00 5.000000000000000000e+00 2.500000000000000000e+01 4.569594830902987619e-05 -4.577361309858664638e-05 -9.322161181105575014e-06 3.286301001278639023e-08
1.000000000000000000e+00 6.000000000000000000e+00 2.500000000000000000e+01 5.506656532161987699e-05 -5.516956668849989741e-05 -9.422304196069255909e-06 3.920543446722210188e-08
1.000000000000000000e+00 7.000000000000000000e+00 2.500000000000000000e+01 6.454055670116838801e-05 -6.467226103606812059e-05 -9.523285983016673446e-06 4.541822654287894310e-08
1.000000000000000000e+00 8.000000000000000000e+00 2.500000000000000000e+01 7.411313728765322388e-05 -7.428109452232512303e-05 -9.616531010006525333e-06 5.148199640221250584e-08
1.000000000000000000e+00 9.000000000000000000e+00 2.500000000000000000e+01 8.377361872118143868e-05 -8.398223816027002551e-05 -9.691572519500008247e-06 5.736941398630843571e-08
1.000000000000000000e+00 1.000000000000000000e+01 2.500000000000000000e+01 9.349628232665324037e-05 -9.375493816120019860e-05 -9.737089791237323641e-06 6.306107909747086723e-08
1.000000000000000000e+00 1.100000000000000000e+01 2.500000000000000000e+01 1.032477983036560860e-04 -1.035615366783835574e-04 -9.740159115226479207e-06 6.852787995494438993e-08
1.000000000000000000e+00 1.200000000000000000e+01 2.500000000000000000e+01 1.129766005571061988e-04 -1.133559190780121566e-04 -9.687407183608164681e-06 7.375069404508429296e-08
1.000000000000000000e+00 1.300000000000000000e+01 2.500000000000000000e+01 1.226226126708724153e-04 -1.230723058914981699e-04 -9.564570633324018440e-06 7.869923309755178561e-08
1.000000000000000000e+00 1.400000000000000000e+01 2.500000000000000000e+01 1.321057418237542357e-04 -1.326361599261412542e-04 -9.357827039171425854e-06 8.335524873765917664e-08
1.000000000000000000e+00 1.500000000000000000e+01 2.500000000000000000e+01 1.413382667492152670e-04 -1.419524685481140841e-04 -9.053725646955660148e-06 8.768820307227616264e-08
1.000000000000000000e+00 1.600000000000000000e+01 2.500000000000000000e+01 1.502131931176655560e-04 -1.509195160245776514e-04 -8.640686404065353187e-06 9.168158488087065593e-08
1.000000000000000000e+00 1.700000000000000000e+01 2.500000000000000000e+01 1.586196395573459734e-04 -1.594174290756614979e-04 -8.109252742446776321e-06 9.530578666587736017e-08
1.000000000000000000e+00 1.800000000000000000e+01 2.500000000000000000e+01 1.664316986025591086e-04 -1.673250902910298219e-04 -7.453603734157947377e-06 9.854707631914007109e-08
1.000000000000000000e+00 1.900000000000000000e+01 2.500000000000000000e+01 1.735268470256618682e-04 -1.745094648704458408e-04 -6.671903905614018099e-06 1.013780988171118867e-07
1.000000000000000000e+00 2.000000000000000000e+01 2.500000000000000000e+01 1.797755064137871448e-04 -1.808454331686327793e-04 -5.767494348508974138e-06 1.037889977429084240e-07
1.000000000000000000e+00 2.100000000000000000e+01 2.500000000000000000e+01 1.850618357226798164e-04 -1.862057606103351018e-04 -4.748956154356648047e-06 1.057559938911725077e-07
1.000000000000000000e+00 2.200000000000000000e+01 2.500000000000000000e+01 1.892734187225004409e-04 -1.904827768317084809e-04 -3.630556023307167021e-06 1.072741131102525856e-07
1.000000000000000000e+00 2.300000000000000000e+01 2.500000000000000000e+01 1.923229477692941505e-04 -1.935779625230745697e-04 -2.431650570248989566e-06 1.083243256684059000e-07
1.000000000000000000e+00 2.400000000000000000e+01 2.500000000000000000e+01 1.941367198629984200e-04 -1.954235495386736970e-04 -1.176112193654110316e-06 1.089073131659029246e-07
1.000000000000000000e+00 2.500000000000000000e+01 2.500000000000000000e+01 1.946751721566023711e-04 -1.959700961069262730e-04 1.090096815580270020e-07 1.090096815580270020e-07
1.000000000000000000e+00 2.600000000000000000e+01 2.500000000000000000e+01 1.939187004998823660e-04 -1.952058457645896824e-04 1.394946689471817085e-06 1.086381907048245303e-07
